id_first,address,Nawrocki_first,Trzaskowski_first,id_second,Nawrocki_second,Trzaskowski_second
1419572,"Zespół Poradni Psychologiczno-Pedagogicznych nr 1, ul. Zawiszy 13, 01-167 Warszawa",336,754,1483464,651,327
1419578,"Szkoła Podstawowa nr 139, ul. Syreny 5/7, 01-132 Warszawa",199,617,1483470,449,128
1419579,"Szkoła Podstawowa nr 139, ul. Syreny 5/7, 01-132 Warszawa",314,438,1483470,449,128
1419582,"III Liceum Ogólnokształcące, ul. Rogalińska 2, 01-206 Warszawa",313,102,1483474,659,45
1419583,"Zespół Szkół im. M. Konarskiego, ul. Okopowa 55A, 01-043 Warszawa",328,800,1483475,703,601
1419587,"Szkoła Podstawowa nr 222, ul. Esperanto 7A, 00-049 Warszawa",394,803,1483479,651,425
1419591,"XXX Liceum Ogólnokształcące, ul. Wolność 1/3, 01-018 Warszawa",268,546,1483484,527,70
1419592,"XXX Liceum Ogólnokształcące, ul. Wolność 1/3, 01-018 Warszawa",343,637,1483484,527,70
1419593,"Pływalnia Delfin, ul. Marcina Kasprzaka 1/3, 01-211 Warszawa",268,803,1483485,518,531
1419595,"Oddział Szkoły Podstawowej nr 221, ul. Żelazna 71, 00-871 Warszawa",192,664,1483487,391,76
1419599,"Szkoła Podstawowa nr 25, ul. Grzybowska 35, 00-855 Warszawa",307,613,1483491,507,120
1419599,"Szkoła Podstawowa nr 25, ul. Grzybowska 35, 00-855 Warszawa",307,613,1483492,452,73
1419600,"Szkoła Podstawowa nr 25, ul. Grzybowska 35, 00-855 Warszawa",249,610,1483491,507,120
1419600,"Szkoła Podstawowa nr 25, ul. Grzybowska 35, 00-855 Warszawa",249,610,1483492,452,73
1419601,"XL Liceum Ogólnokształcące, ul. Platynowa 1, 00-808 Warszawa",360,737,1483493,647,222
1419604,"Szkoła Podstawowa nr 403, ul. Kacpra Karlińskiego 6, 01-262 Warszawa",199,775,1483496,484,513
1419605,"Szkoła Podstawowa Nr 403, ul. Kacpra Karlińskiego 6, 01-262 Warszawa",149,704,1483497,428,401
1419606,"Przedszkole Publiczne ""Edulica"", ul. Jana Kazimierza 48/U1, 01-248 Warszawa",151,522,1483460,727,179
1419606,"Przedszkole Publiczne ""Edulica"", ul. Jana Kazimierza 48/U1, 01-248 Warszawa",151,522,1483498,387,99
1419608,"Szkoła Podstawowa nr 65, ul. Mścisławska 1, 01-647 Warszawa",363,899,1483508,548,302
1419608,"Szkoła Podstawowa nr 65, ul. Mścisławska 1, 01-647 Warszawa",363,899,1483510,340,268
1419609,"Akademia Pożarnicza, ul. Henryka Siemiradzkiego 2, 01-630 Warszawa",238,609,1483509,517,105
1419610,"Szkoła Podstawowa nr 65, ul. Mścisławska 1, 01-647 Warszawa",182,829,1483508,548,302
1419610,"Szkoła Podstawowa nr 65, ul. Mścisławska 1, 01-647 Warszawa",182,829,1483510,340,268
1419611,"Przedszkole nr 212, ul. Czesława Ludwika Rybińskiego 2, 01-611 Warszawa",255,643,1483511,440,110
1419613,"Szkoła Podstawowa nr 267, ul. Braci Załuskich 1, 01-773 Warszawa",386,805,1483513,644,418
1419614,"Szkoła Podstawowa nr 391, ul. Filarecka 2, 01-582 Warszawa",320,873,1483514,555,642
1419616,"Szkoła Podstawowa Nr 92, ul. Przasnyska 18A, 01-756 Warszawa",436,789,1483516,686,460
1419617,"LXIV Liceum Ogólnokształcące, ul. Elbląska 51, 01-737 Warszawa",419,894,1483517,726,462
1419617,"LXIV Liceum Ogólnokształcące, ul. Elbląska 51, 01-737 Warszawa",419,894,1483518,458,637
1419618,"LXIV Liceum Ogólnokształcące, ul. Elbląska 51, 01-737 Warszawa",214,923,1483517,726,462
1419618,"LXIV Liceum Ogólnokształcące, ul. Elbląska 51, 01-737 Warszawa",214,923,1483518,458,637
1419619,"Szkoła Podstawowa nr 396, ul. Anny German 5A, 01-794 Warszawa",185,987,1483519,458,709
1419619,"Szkoła Podstawowa nr 396, ul. Anny German 5A, 01-794 Warszawa",185,987,1483520,327,568
1419619,"Szkoła Podstawowa nr 396, ul. Anny German 5A, 01-794 Warszawa",185,987,1483521,315,677
1419620,"Szkoła Podstawowa nr 396, ul. Anny German 5A, 01-794 Warszawa",147,965,1483519,458,709
1419620,"Szkoła Podstawowa nr 396, ul. Anny German 5A, 01-794 Warszawa",147,965,1483520,327,568
1419620,"Szkoła Podstawowa nr 396, ul. Anny German 5A, 01-794 Warszawa",147,965,1483521,315,677
1419621,"Szkoła Podstawowa nr 396, ul. Anny German 5A, 01-794 Warszawa",133,954,1483519,458,709
1419621,"Szkoła Podstawowa nr 396, ul. Anny German 5A, 01-794 Warszawa",133,954,1483520,327,568
1419621,"Szkoła Podstawowa nr 396, ul. Anny German 5A, 01-794 Warszawa",133,954,1483521,315,677
1419624,"Szkoła Podstawowa nr 68, ul. Or-Ota 5, 01-507 Warszawa",377,829,1483524,594,362
1419625,"I Liceum Ogólnokształcące, ul. Alojzego Felińskiego 15, 01-513 Warszawa",330,884,1483525,500,440
1419626,"Szkoła Podstawowa nr 392, al. Aleja Wojska Polskiego 1A, 01-524 Warszawa",340,631,1483526,571,113
1419894,"Wołczyński Ośrodek Kultury, ul. Opolska 2, 46-250 Wołczyn",246,222,1484338,246,196
1420087,"Zespół Szkół i Placówek Oświatowych im. Emila Godlewskiego, ul. Marii Rodziewiczówny 1, 48-303 Nysa",379,533,1484543,332,471
1420162,"Szkoła Podstawowa w Skoroszycach, ul. Braterstwa Broni 9, 48-320 Skoroszyce",268,147,1484615,300,109
1420184,"Publiczna Szkoła Podstawowa Nr 3, klasa nr 3, ul. Ignacego Krasickiego 25, 46-300 Olesno",173,403,1484643,637,378
1420207,"I Liceum Ogólnokształcące im. Powstańców Śląskich, ul. Kaliska 38, 46-320 Praszka",149,162,1484678,105,57
1420264,"Publiczna Szkoła Podstawowa im. Powstańców Śląskich w Łubnianach, ul. Opolska 51, 46-024 Łubniany",63,324,1484728,96,141
1420270,"Publiczna Szkoła Podstawowa, ul. Wolności 22, 46-030 Murów",101,181,1484732,95,132
1420468,"Przedszkole Publiczne nr 10, ul. Adama Asnyka 6, 47-100 Strzelce Opolskie",107,311,1484944,416,223
1420510,"Publiczna Szkoła Podstawowa Nr 14, ul. Szymona Koszyka 21, 45-720 Opole",255,744,1484991,484,173
1420516,"Publiczna Szkoła Podstawowa Nr 30, ul. Nyska 1A, 45-940 Opole",240,891,1484997,530,404
1420519,"Zespół Szkolno-Przedszkolny Nr 1-Publiczna Szkoła Podstawowa Nr 28, ul. Bogumiła Wyszomirskiego 6, 45-776 Opole",113,382,1485001,153,246
1420546,"Przedszkole Publiczne Nr 37, ul. Jesionowa 8, 45-409 Opole",185,657,1485027,374,41
1420553,"Publiczna Szkoła Podstawowa Nr 26, ul. Groszowicka 12, 45-517 Opole",256,904,1485034,492,401
1420560,"Publiczne Liceum Ogólnokształcące Nr II, ul. gen. Kazimierza Pułaskiego 3, 45-048 Opole",209,589,1485010,285,471
1420638,"Budynek byłej Szkoły Podstawowej w Obarzymie, Obarzym 36A, 36-204 Dydnia",63,35,1485134,123,34
1420660,"Dom Strażaka w Hucie Poręby, Huta Poręby 30B, 36-245 Nozdrzec",44,7,1485156,69,5
1420718,"Publiczna Szkoła Podstawowa Grabiny, Grabiny 52C, 39-217 Grabiny",314,109,1485221,397,97
1420727,"Publiczna Szkoła Podstawowa w Gumniskach, Gumniska 120, 39-208 Gumniska",321,57,1485228,427,55
1420755,"Publiczna Szkoła Podstawowa w Dobrkowie, Dobrków 68a, 39-220 Pilzno",363,55,1485255,148,28
1420789,"Miejskie Przedszkole Nr 10, os. Osiedle Kombatantów 22, 37-500 Jarosław",258,218,1485291,419,198
1420913,"Zespół Szkół Technicznych w Jaśle, ul. Stanisława Staszica 30, 38-200 Jasło",309,295,1485420,218,175
1420913,"Zespół Szkół Technicznych w Jaśle, ul. Stanisława Staszica 30, 38-200 Jasło",309,295,1485424,253,150
1420914,"Szkoła Podstawowa Nr 4 w Jaśle, ul. Wincentego Pola 9, 38-200 Jasło",302,302,1485422,444,278
1420914,"Szkoła Podstawowa Nr 4 w Jaśle, ul. Wincentego Pola 9, 38-200 Jasło",302,302,1485423,279,203
1421104,"Szkoła Podstawowa w Łękach Dukielskich, Łęki Dukielskie 74, 38-456 Łęki Dukielskie",187,79,1485614,304,65
1421210,"Zespół Szkół w Wierzawicach, Wierzawice 396, 37-300 Leżajsk",517,88,1485730,677,82
1421226,"Zespół Szkół w Nowej Sarzynie, ul. Komisji Edukacji Narodowej 5, 37-310 Nowa Sarzyna",390,199,1485747,323,138
1421367,"Szkoła Podstawowa Nr 3, ul. Żeromskiego 30, 39-300 Mielec",518,463,1485892,456,256
1421530,"Zespół Szkolno-Przedszkolny Nr 4 w Nisku, ul. Piaskowa 15, 37-400 Nisko",365,207,1486063,364,123
1421668,"Szkoła Podstawowa Nr 1, ul. Marii Konopnickiej 5, 37-200 Przeworsk",367,192,1486211,346,184
1421966,"Szkoła Podstawowa w Wisłoku Wielkim, Wisłok Wielki 26A, 38-543 Komańcza",26,30,1486511,59,29
1422271,"II Liceum Ogólnokształcące im. prof. Kazimierza Morawskiego, ul. Biskupa Jakuba Glazera 44, 37-700 Przemyśl",370,411,1486838,252,277
1422277,"Szkoła Podstawowa Nr 16 z Oddziałami Integracyjnymi im. Orląt Lwowskich, ul. Grunwaldzka 81, 37-700 Przemyśl",451,524,1486847,559,389
1422287,"Szkoła Podstawowa Nr 11 im. Henryka Jordana, ul. Władycze 5, 37-700 Przemyśl",220,272,1486853,359,184
1422288,"I Liceum Ogólnokształcące im. Juliusza Słowackiego, ul. Juliusza Słowackiego 21, 37-700 Przemyśl",217,215,1486857,226,141
1422309,"Zespół Szkół Technicznych, ul. Adama Matuszczaka 7, 35-083 Rzeszów",462,554,1486885,261,215
1422310,"Zespół Szkolno-Przedszkolny nr 4, ul. Staroniwska 55, 35-101 Rzeszów",513,647,1486886,72,138
1422340,"Rzeszowski Dom Kultury, ul. Jana Olbrachta 120, 35-614 Rzeszów",558,596,1486916,227,40
1422344,"Dom Pomocy Społecznej dla Kombatantów, ul. Powstańców Śląskich 4, 35-610 Rzeszów",514,568,1486920,121,41
1422345,"Szkoła Podstawowa Nr 24, ul. Piotra Czajkowskiego 11, 35-602 Rzeszów",486,700,1486921,137,216
1422412,"Szkoła Podstawowa Nr 9, ul. Wiejska 4, 39-400 Tarnobrzeg",181,389,1486995,381,350
1422412,"Szkoła Podstawowa Nr 9, ul. Wiejska 4, 39-400 Tarnobrzeg",181,389,1486996,322,333
1422412,"Szkoła Podstawowa Nr 9, ul. Wiejska 4, 39-400 Tarnobrzeg",181,389,1487003,279,356
1422455,"Miejsko-Gminny Ośrodek Kultury w Lipsku, ul. Rynek 23, 16-315 Lipsk",220,140,1487043,241,70
1422455,"Miejsko-Gminny Ośrodek Kultury w Lipsku, ul. Rynek 23, 16-315 Lipsk",220,140,1487047,309,132
1422456,"Miejsko-Gminny Ośrodek Kultury w Lipsku, ul. Rynek 23, 16-315 Lipsk",168,85,1487043,241,70
1422499,"Gminne Centrum Kultury w Gródku, ul. Aleksandra i Grzegorza Chodkiewiczów 4, 16-040 Gródek",58,207,1487099,94,186
1422500,"Szkoła Podstawowa w Gródku, ul. Aleksandra i Grzegorza Chodkiewiczów 18, 16-040 Gródek",81,151,1487096,93,63
1422500,"Szkoła Podstawowa w Gródku, ul. Aleksandra i Grzegorza Chodkiewiczów 18, 16-040 Gródek",81,151,1487098,56,37
1422501,"Szkoła Podstawowa w Gródku, ul. Aleksandra i Grzegorza Chodkiewiczów 18, 16-040 Gródek",79,222,1487096,93,63
1422501,"Szkoła Podstawowa w Gródku, ul. Aleksandra i Grzegorza Chodkiewiczów 18, 16-040 Gródek",79,222,1487098,56,37
1422553,"Sportowa Szkoła Podstawowa w Supraślu, ul. Józefa Piłsudskiego 1, 16-030 Supraśl",294,326,1487155,282,252
1422554,"Sportowa Szkoła Podstawowa w Supraślu, ul. Józefa Piłsudskiego 1, 16-030 Supraśl",275,326,1487155,282,252
1422674,"Szkoła Podstawowa Nr 4, ul. Konstytucji 3-go Maja 23, 19-200 Grajewo",365,279,1487274,396,183
1422796,"Szkoła Podstawowa im. ks. Jana Twardowskiego, ul. Jana Pawła II 28, 18-525 Turośl",289,114,1487402,569,78
1422834,"Szkoła Podstawowa im. mjr Wł. Raginisa w Piątnicy, ul. Szkolna 31, 18-421 Piątnica Poduchowna",435,256,1487442,578,177
1422847,"Szkoła Podstawowa, Szczepankowo 20, 18-411 Śniadowo",219,33,1487453,230,26
1423019,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 2 w Sokółce, ul. Szkolna 2, 16-100 Sokółka",419,288,1487637,303,121
1423200,"Szkoła Podstawowa Nr 2, ul. Bohaterów Monte Cassino 25, 15-873 Białystok",250,342,1487821,338,331
1423204,"Szkoła Podstawowa nr 9, ul. Legionowa 7, 15-281 Białystok",226,460,1487829,335,374
1423204,"Szkoła Podstawowa nr 9, ul. Legionowa 7, 15-281 Białystok",226,460,1487848,168,271
1423242,"Zespół Szkół Technicznych i Ogólnokształcących, ul. Sienkiewicza 57, 15-002 Białystok",171,303,1487867,255,271
1423256,"Prywatna Szkoła Podstawowa Nr 1, ul. Boruty 18, 15-157 Białystok",326,387,1487881,399,322
1423258,"Prywatna Szkoła Podstawowa Nr 1, ul. Boruty 18, 15-157 Białystok",382,480,1487881,399,322
1423285,"Szkoła Podstawowa nr 20, ul. Leśna 30, 15-559 Białystok",317,445,1487911,434,429
1423291,"Szkoła Podstawowa nr 52, ul. Dojlidy Górne 48, 15-572 Białystok",340,404,1487914,574,399
1423319,"Szkoła Podstawowa Nr 21, ul. Polowa 7/1, 15-612 Białystok",325,250,1487942,397,226
1423342,"Szkoła Podstawowa Nr 47, ul. Palmowa 28, 15-795 Białystok",218,310,1487968,365,295
1423343,"Szkoła Podstawowa Nr 47, ul. Palmowa 28, 15-795 Białystok",335,390,1487968,365,295
1423343,"Szkoła Podstawowa Nr 47, ul. Palmowa 28, 15-795 Białystok",335,390,1487969,400,374
1423415,"Szkoła Podstawowa Nr 6 im. Aleksandry Kujałowicz, ul. Sejneńska 12, 16-400 Suwałki",240,266,1488051,182,173
1423574,"Szkoła Podstawowa im. Kard. Stefana Wyszyńskiego, ul. Kardynała Stefana Wyszyńskiego 15, 89-634 Leśno",267,87,1488237,204,83
1423637,"Szkoła Podstawowa im. Danuty Siedzikówny ps. ""Inka"", ul. Parkowa 4, 77-330 Czarne",97,212,1488300,135,150
1423645,"Szkoła Podstawowa im. Danuty Siedzikówny ps. ""Inka"", ul. Parkowa 4, 77-330 Czarne",76,175,1488300,135,150
1423647,"Szkoła Podstawowa im. Danuty Siedzikówny ps. ""Inka"", ul. Parkowa 4, 77-330 Czarne",87,204,1488300,135,150
1423701,"Filia Żłobka Miejskiego nr 1 ""Króla Maciusia"" w Pruszczu Gdańskim, ul. Eugeniusza Romera 1, 83-000 Pruszcz Gdański",209,711,1488360,568,274
1423702,"Szkoła Podstawowa Nr 2, ul. Tysiąclecia 5, 83-000 Pruszcz Gdański",137,313,1488362,551,96
1423703,"Szkoła Podstawowa Nr 2, ul. Tysiąclecia 5, 83-000 Pruszcz Gdański",289,689,1488361,306,483
1423703,"Szkoła Podstawowa Nr 2, ul. Tysiąclecia 5, 83-000 Pruszcz Gdański",289,689,1488362,551,96
1423707,"Szkoła Podstawowa Nr 3, ul. Jana Matejki 1, 83-000 Pruszcz Gdański",240,519,1488367,233,255
1423714,"Szkoła Podstawowa nr 4, ul. Jana Kasprowicza 16, 83-000 Pruszcz Gdański",235,749,1488373,533,329
1423715,"Szkoła Podstawowa nr 4, ul. Jana Kasprowicza 16, 83-000 Pruszcz Gdański",239,541,1488373,533,329
1423727,"Budynek gospodarczy (świetlica wiejska), Bąkowo ul. Otomińska 6, 83-050 Kolbudy",207,751,1488386,505,158
1423738,"Szkoła Podstawowa im. Ignacego Krasickiego w Straszynie, ul. Starogardzka 48, 83-010 Straszyn",229,752,1488397,497,210
1423738,"Szkoła Podstawowa im. Ignacego Krasickiego w Straszynie, ul. Starogardzka 48, 83-010 Straszyn",229,752,1488398,581,320
1423739,"Szkoła Podstawowa im. Ignacego Krasickiego w Straszynie, ul. Starogardzka 48, 83-010 Straszyn",280,804,1488397,497,210
1423739,"Szkoła Podstawowa im. Ignacego Krasickiego w Straszynie, ul. Starogardzka 48, 83-010 Straszyn",280,804,1488398,581,320
1423741,"Zespół Szkolno-Przedszkolny w Borkowie, ul. Akacjowa 2, 80-180 Borkowo",168,790,1488400,459,461
1423749,"Zespół Szkolno-Przedszkolny w Borkowie, ul. Akacjowa 2, 80-180 Borkowo",153,564,1488400,459,461
1423807,"Szkoła Podstawowa w Przodkowie, ul. Sportowa 12, 83-304 Przodkowo",142,176,1488467,206,109
1423810,"Szkoła Podstawowa w Przodkowie, ul. Sportowa 12, 83-304 Przodkowo",282,179,1488467,206,109
1423856,"Szkoła Podstawowa w Sulęczynie, ul. Stefana Żeromskiego 16, 83-320 Sulęczyno",287,345,1488520,171,92
1423867,"Szkoła Podstawowa im. ppor. Klemensa Wickiego, Pępowo ul. Gdańska 117, 83-330 Żukowo",319,737,1488528,850,367
1423868,"Szkoła Podstawowa Nr 1 im. ks. prałata Józefa Bigusa, ul. Tuchomska 15, 80-297 Banino",178,422,1488530,599,409
1423869,"Szkoła Podstawowa Nr 1 im. ks. prałata Józefa Bigusa, ul. Tuchomska 15, 80-297 Banino",223,790,1488530,599,409
1423870,"Szkoła Podstawowa Nr 2, ul. Lotnicza 15, 80-297 Banino",258,617,1488531,561,65
1423870,"Szkoła Podstawowa Nr 2, ul. Lotnicza 15, 80-297 Banino",258,617,1488547,594,441
1423886,"Szkoła Podstawowa Nr 2, ul. Lotnicza 15, 80-297 Banino",251,895,1488531,561,65
1423886,"Szkoła Podstawowa Nr 2, ul. Lotnicza 15, 80-297 Banino",251,895,1488547,594,441
1423898,"Zespół Kształcenia i Wychowania, ul. Wyzwolenia 20, 83-425 Dziemiany",388,235,1488562,176,104
1424038,"Szkoła Podstawowa im. Adama Mickiewicza, ul. Tysiąclecia 11, 84-360 Łeba",209,574,1488711,601,180
1424073,"Szkoła Podstawowa nr 3, ul. Stanisława Hadyny 18, 82-200 Malbork",303,652,1488748,528,1
1424114,"Szkoła Podstawowa im. Janusza Korczaka w Krynicy Morskiej, ul. Gdańska 55a, 82-120 Krynica Morska",444,925,1488792,96,875
1424138,"Gminny Ośrodek Kultury w Stegnie, ul. Gdańska 60, 82-103 Stegna",284,592,1488818,626,10
1424163,"Zespół Szkół nr 1, ul. Morska 1, 84-120 Władysławowo",282,632,1488847,681,186
1424169,"Szkoła Podstawowa, ul. Słowackiego 4, 84-104 Jastrzębia Góra",218,541,1488853,605,137
1424175,"Szkoła Podstawowa Hala Sportowa, ul. Żeromskiego 11, 81-198 Kosakowo",217,627,1488859,525,120
1424199,"Szkoła Podstawowa, ul. Mechowska 2, 84-106 Leśniewo",222,222,1488901,226,206
1424228,"Urząd Miasta Ustka, ul. Ks. Kardynała Stefana Wyszyńskiego 3, 76-270 Ustka",386,755,1488913,720,199
1424229,"Dom Kultury, ul. Czerwonych Kosynierów 19, 76-270 Ustka",353,754,1488914,620,206
1424346,"Świetlica Wiejska w Rowach, ul. Kościelna 2a, 76-212 Rowy",238,436,1489034,623,91
1424370,"Szkoła Podstawowa Nr 1, ul. Zblewska 18, 83-200 Starogard Gdański",373,522,1489060,397,412
1424415,"Szkoła Podstawowa im. Ks. Pawła Szynwelskiego w Smętowie Granicznym, ul. Gdańska 23, 83-230 Smętowo Graniczne",248,234,1489112,253,110
1424463,"Świetlica na Osiedlu Wincentego Witosa, ul. ks. Władysława Młyńskiego 4, 83-110 Tczew",338,684,1489157,682,37
1424479,"Szkoła Podstawowa nr 1 w Gniewie, ul. Gdańska 16, 83-140 Gniew",83,208,1489178,204,194
1424549,"Szkoła Podstawowa nr 2, ul. Aleksandra Zawadzkiego 12, 84-240 Reda",246,817,1489249,493,799
1424549,"Szkoła Podstawowa nr 2, ul. Aleksandra Zawadzkiego 12, 84-240 Reda",246,817,1489250,691,532
1424551,"Szkoła Podstawowa nr 4, ul. Łąkowa 36, 84-240 Reda",321,667,1489252,695,202
1424551,"Szkoła Podstawowa nr 4, ul. Łąkowa 36, 84-240 Reda",321,667,1489253,508,6
1424552,"Szkoła Podstawowa nr 4, ul. Łąkowa 36, 84-240 Reda",278,652,1489252,695,202
1424552,"Szkoła Podstawowa nr 4, ul. Łąkowa 36, 84-240 Reda",278,652,1489253,508,6
1424553,"Szkoła Podstawowa nr 5, ul. Rekowska 36, 84-240 Reda",324,668,1489254,752,115
1424554,"Szkoła Podstawowa nr 3, ul. Brzozowa 30, 84-240 Reda",289,728,1489255,664,226
1424554,"Szkoła Podstawowa nr 3, ul. Brzozowa 30, 84-240 Reda",289,728,1489256,659,59
1424555,"Szkoła Podstawowa nr 3, ul. Brzozowa 30, 84-240 Reda",287,671,1489255,664,226
1424555,"Szkoła Podstawowa nr 3, ul. Brzozowa 30, 84-240 Reda",287,671,1489256,659,59
1424556,"Szkoła Podstawowa Nr 1, ul. Kościelna 6, 84-230 Rumia",290,770,1489257,657,259
1424563,"Szkoła Podstawowa Nr 8, ul. Rodziewiczówny 10, 84-230 Rumia",278,498,1489277,503,67
1424564,"Zespół Szkół Ogólnokształcących, ul. Stoczniowców 6, 84-230 Rumia",283,712,1489265,584,166
1424566,"Ekologiczna Szkoła Społeczna, ul. Kujawska 8A, 84-230 Rumia",332,761,1489267,670,281
1424567,"Hala Widowiskowo-Sportowa, ul. Mickiewicza 49, 84-230 Rumia",260,683,1489268,600,230
1424569,"Przedszkole Niepubliczne ""JANOWIACZEK"", ul. Pomorska 27, 84-230 Rumia",256,715,1489270,494,72
1424571,"Szkoła Podstawowa Nr 4 (sala gimnastyczna), ul. Świętojańska 11, 84-230 Rumia",320,769,1489272,609,126
1424576,"Szkoła Podstawowa Nr 8, ul. Rodziewiczówny 10, 84-230 Rumia",195,649,1489277,503,67
1424580,"Wejherowski Zarząd Nieruchomości Komunalnych, ul. Obrońców Helu 1, 84-200 Wejherowo",393,713,1489281,759,82
1424605,"Zespół Szkolno-Przedszkolny, Kostkowo ul. Księdza Galasa 1, 84-251 Gniewino",116,217,1489316,122,67
1424644,"Zespół Szkolno-Przedszkolny, ul. Szkolna 6, 84-217 Szemud",453,431,1489356,709,414
1424647,"Szkoła Podstawowa, Bojano ul. Józefa Wybickiego 38, 84-207 Koleczkowo",282,612,1489354,636,30
1424651,"Szkoła Podstawowa, Bojano ul. Józefa Wybickiego 38, 84-207 Koleczkowo",203,464,1489354,636,30
1424716,"Stowarzyszenie Szkoły Gedanensis, Gdańsk ul. Dworska 34, 80-506 Gdańsk 26",481,940,1489425,874,709
1424720,"IV Liceum Ogólnokształcące z Oddziałami Mistrzostwa Sportowego, Gdańsk ul. Na Zaspę 31A, 80-546 Gdańsk 4",340,644,1489429,638,10
1424722,"Publiczna Szkoła Podstawowa HEVELIUS, Gdańsk ul. Sucha 29, 80-531 Gdańsk 4",299,959,1489431,957,295
1424740,"Centrum Kształcenia Zawodowego i Ustawicznego Nr 2, Gdańsk ul. Smoleńska 5/7, 80-058 Gdańsk 9",379,664,1489449,708,98
1424743,"I Liceum Ogólnokształcące, Gdańsk ul. Wały Piastowskie 6, 80-855 Gdańsk 50",234,684,1489452,493,366
1424746,"Szkoła Podstawowa Nr 50, Gdańsk ul. Grobla IV 8, 80-837 Gdańsk 50",299,649,1489455,507,163
1424748,"Szkoła Podstawowa Nr 67, Gdańsk ul. Żabi Kruk 5, 80-822 Gdańsk 50",229,796,1489457,511,481
1424749,"Szkoła Podstawowa Nr 65, Gdańsk ul. Śluza 6, 80-770 Gdańsk 50",321,673,1489458,674,218
1424751,"Szkoły Ekonomiczno-Handlowe, Gdańsk ul. Mariana Seredyńskiego 1A, 80-753 Gdańsk 50",340,928,1489460,688,619
1424755,"Szkoła Podstawowa Nr 86, Gdańsk ul. Wielkopolska 20, 80-180 Gdańsk 42",193,851,1489464,438,326
1424755,"Szkoła Podstawowa Nr 86, Gdańsk ul. Wielkopolska 20, 80-180 Gdańsk 42",193,851,1489465,717,786
1424755,"Szkoła Podstawowa Nr 86, Gdańsk ul. Wielkopolska 20, 80-180 Gdańsk 42",193,851,1489609,368,3
1424756,"Szkoła Podstawowa Nr 86, Gdańsk ul. Wielkopolska 20, 80-180 Gdańsk 42",245,856,1489464,438,326
1424756,"Szkoła Podstawowa Nr 86, Gdańsk ul. Wielkopolska 20, 80-180 Gdańsk 42",245,856,1489465,717,786
1424756,"Szkoła Podstawowa Nr 86, Gdańsk ul. Wielkopolska 20, 80-180 Gdańsk 42",245,856,1489609,368,3
1424757,"Szkoła Podstawowa Nr 12, Gdańsk ul. Człuchowska 6, 80-180 Gdańsk 42",232,758,1489466,474,405
